user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges
408556,reubano,5353,1,43,43
873429,CodeCrack,5353,11,46,73
1064428,Victor,5353,15,77,127
1110171,fruqi,5353,4,28,33
1191184,Eric Goncalves,5353,4,36,59
2284676,Computer&#39;s Guy,5353,8,58,76
2411063,SalientGreen,5353,3,16,20
2578800,Asthme,5353,6,49,66
5070577,Walfrat,5353,1,17,36
5296568,Maximilian Gerhardt,5353,3,32,67
7944,Josh Gagnon,5352,3,28,36
276328,Sologoub,5352,6,38,66
529640,Deej,5352,12,46,68
684271,Peter Majeed,5352,2,34,58
1746975,ZeDonDino,5352,8,29,28
1979729,neildt,5352,11,60,112
3019499,Stephane Maarek,5352,10,51,90
3589983,cfprabhu,5352,2,22,33
3852968,Andrew,5352,1,24,41
135807,Aftershock,5351,4,54,65
308193,Little Bobby Tables,5351,2,40,50
345863,hero,5351,3,17,6
511006,RedBrogdon,5351,2,26,31
607131,kvark,5351,2,25,33
623400,David M&#252;ller,5351,2,32,33
663280,Thiago Negri,5351,3,29,40
827918,cdev,5351,2,35,33
1055643,user1055643,5351,1,17,3
2001149,Santosh A,5351,0,29,37
2864315,Mod,5351,7,30,49
2998612,Kevin Dong,5351,10,33,66
4700782,Pier Giorgio Misley,5351,4,31,73
8982117,YCuicui,5351,1,10,5
10735757,Keerti Purswani,5351,4,18,31
655,MattBelanger,5350,6,38,35
528929,Hongxu Chen,5350,2,51,90
532688,Clayton,5350,1,20,15
1655878,argentum2f,5350,3,27,33
2733555,Jaakko,5350,3,29,20
4306572,3rdthemagical,5350,0,20,36
4752883,alpha_989,5350,3,41,50
9243902,Bilal Awan,5350,1,10,15
191306,Blair McMillan,5349,2,27,45
201925,Vineet,5349,10,31,35
307525,Hubbitus,5349,3,43,49
1147352,DareDevil,5349,8,53,90
1341424,Matiss,5349,2,28,27
1640771,Douglas,5349,4,44,55
1646387,Robadob,5349,2,27,33
1988795,defghi1977,5349,2,32,31
2123120,PriceCheaperton,5349,17,59,95
5177604,Tom Fuller,5349,7,34,42
5928180,Zonily Jame,5349,5,32,59
58128,mati,5348,3,35,50
147145,LiamGu,5348,12,50,68
810830,Nepoxx,5348,8,46,63
1028638,Anthony Blake,5348,2,28,25
1051677,Silviu Burcea,5348,2,31,45
1084353,Popcorn,5348,14,58,91
1422404,Marin B&#238;nzari,5348,2,29,45
1483986,7yl4r,5348,4,36,47
1809268,Ajith M A,5348,6,38,60
1937198,user1937198,5348,4,22,34
6266540,Fabian,5348,2,25,38
8394877,Dan,5348,2,19,33
30715,yeradis,5347,5,27,27
91570,Kluyg,5347,2,26,30
282006,Johan Alkst&#229;l,5347,9,38,48
387306,Nathan Craike,5347,2,25,19
573083,xelco52,5347,4,43,57
1060566,Mike Boutin,5347,13,40,65
1528889,daehee,5347,7,50,71
1560491,Mustafa,5347,1,21,19
1568684,lordvlad,5347,2,25,44
1856738,class stacker,5347,2,35,66
2058270,Ajay,5347,2,25,30
2354488,dsuess,5347,2,23,22
2679942,Andr&#233; Junges,5347,3,36,49
3840981,Rob Sanders,5347,3,33,60
7305183,Murthi,5347,1,12,16
305019,gingerlime,5346,4,41,70
467760,aendra,5346,3,43,57
481742,paulbailey,5346,0,24,35
636182,maxtwoknight,5346,3,28,43
1747336,TheSoul,5346,14,48,81
3364687,pkapka,5346,1,18,22
3646587,user0721090601,5346,0,26,42
4021630,RasmusGP,5346,6,23,28
59961,Eric,5345,4,37,31
375688,TinyTimZamboni,5345,3,30,24
731183,AlexS,5345,3,39,54
787684,Locksleyu,5345,9,54,84
1092125,renathy,5345,20,91,155
1208142,Lucien S.,5345,10,57,91
1654691,Sid,5345,1,19,17
1935008,Ilya Kobelevskiy,5345,4,28,43
2847689,Carol.Kar,5345,37,148,293
3966601,trench,5345,14,56,84
5043802,elnygren,5345,4,22,33
5048383,dNitro,5345,3,23,45
9779791,mirkancal,5345,9,40,82
102852,alex vasi,5344,0,29,31
121540,johnnycrash,5344,5,38,59
516512,Farshid,5344,10,62,88
1526152,fdh,5344,13,63,102
1554314,Taky,5344,1,21,29
1659569,John,5344,10,39,46
3945392,Langley,5344,2,28,42
4678222,Zhongyu Kuang,5344,2,26,26
4831179,blackmiaool,5344,2,23,39
77784,Precipitous,5343,4,29,34
134850,Dan G&#248;ran Lunde,5343,3,27,26
193980,Phlip,5343,5,38,50
217754,Stephen Paulger,5343,3,30,46
261564,Sphvn,5343,8,41,58
362684,bovine,5343,2,19,17
802767,Francis Haart,5343,3,17,13
1470997,Geeth,5343,23,86,136
2099097,Burhanuddin Sunelwala,5343,3,26,51
2770274,Adassko,5343,0,23,40
4315866,Petros Kyriakou,5343,4,50,85
127203,Glenn,5342,4,29,31
1550476,Thanh Nguyen,5342,12,44,75
1611132,Bryan Huang,5342,2,16,23
1620040,Lakshmi Narayanan,5342,13,54,94
3358029,Erik Lumme,5342,0,14,27
4052699,ambes,5342,4,29,36
5007662,giraffesyo,5342,1,31,41
7225971,Mateus,5342,4,26,33
32352,johanneslink,5341,1,25,43
39334,stolsvik,5341,7,46,52
74814,grilix,5341,5,34,35
177347,Ciar&#225;n Bruen,5341,13,61,69
607861,Neil Vass,5341,3,23,25
734036,Heuristic,5341,10,56,99
915724,Dave,5341,1,15,2
1088647,smillig,5341,6,39,48
1090198,Federico Razzoli,5341,1,21,21
1154065,isah,5341,3,29,36
1401620,D-W,5341,16,48,75
1596734,Guilherme,5341,6,41,63
137259,Fanis Hatzidakis,5340,1,34,36
340354,scrrr,5340,8,44,54
831797,Jos&#233; Fern&#225;ndez Ramos,5340,3,32,28
832131,platon,5340,1,23,25
1317571,JerabekJakub,5340,4,27,36
2140489,Manas Mukherjee,5340,3,21,31
2905625,Andrew,5340,1,21,22
3633267,Syed Waqas Bukhary,5340,5,48,61
5078763,Sujay U N,5340,13,58,92
16592,LeppyR64,5339,3,34,36
422489,Adam Badura,5339,4,36,73
567879,user567879,5339,21,75,108
1282237,andrewb,5339,7,39,54
3753446,Magix,5339,8,30,51
3775493,Nuno Andr&#233;,5339,1,38,47
4676,Babak,5338,1,22,14
22944,rasx,5338,2,48,62
162907,Doug,5338,3,30,33
195447,Elalfer,5338,0,22,25
283153,Olof,5338,4,26,27
353130,Giuseppe,5338,5,42,38
1068411,Sergey Evstifeev,5338,2,26,29
2390217,Alireza Ahmadi,5338,8,43,70
2814021,Kent Aguilar,5338,1,35,21
3475955,davidkelleher,5338,3,15,12
6170191,Nagibaba,5338,1,43,47
423,Brandon Wood,5337,4,39,31
14481,timdisney,5337,10,37,31
278329,x4rf41,5337,2,23,35
380157,yak,5337,1,16,2
443219,Aditya M P,5337,7,43,74
1245631,BrainCoder,5337,5,31,33
1410277,rtindru,5337,9,42,63
1795643,Miro,5337,3,42,67
2471963,Carles Fenoy,5337,1,29,27
2991627,JJoao,5337,1,22,21
5185442,pguetschow,5337,7,34,47
11111119,John,5337,1,7,18
452931,Gerry,5336,1,25,34
592254,Adrien Joly,5336,4,31,44
804554,sl_bug,5336,5,22,22
948128,piwi,5336,3,27,53
979772,divinedragon,5336,13,56,100
1164280,Scott Quinlan,5336,1,15,3
1250021,AlvaroSantisteban,5336,4,42,62
1510222,Arkadiusz Cieśliński,5336,3,24,20
2893894,zhouji,5336,1,28,26
4196778,Willis,5336,3,35,62
4373707,Miguel A. Arilla,5336,1,16,28
80836,Andreas,5335,4,44,63
195543,Nate Bird,5335,2,30,39
279372,Pavunkumar,5335,15,45,69
297451,Jon,5335,5,40,52
573373,Adrian Garner,5335,3,25,29
1107755,Abhishek Bansal,5335,4,44,71
1129108,The Coder,5335,2,32,37
1661462,joshhunt,5335,7,41,60
1708299,ulfelder,5335,1,26,42
1795460,mcdizzle,5335,1,16,4
2304751,Diesel,5335,7,53,84
6401403,Michael,5335,2,15,37
7470620,eiko,5335,6,21,36
7921054,Moby Khan,5335,3,14,16
4946,Net Citizen,5334,8,40,51
44133,Sean,5334,6,30,27
54956,moala,5334,10,47,68
178805,fearmint,5334,3,35,45
711717,FelisCatus,5334,2,22,25
823991,John Snow,5334,4,38,44
1040976,Kalpesh,5334,0,28,41
1311999,Sachin Vairagi,5334,4,38,63
1810087,user1810087,5334,1,44,80
2565551,mverderese,5334,6,29,36
2877756,Saman,5334,3,31,27
8297020,mohit uprim,5334,2,25,28
66384,tHeSiD,5333,4,34,55
83171,Vasea,5333,2,28,30
115078,rekna,5333,7,46,57
251741,Dario,5333,1,25,26
319124,Ralph Zhang,5333,6,34,42
411282,Joshua Goldberg,5333,3,36,41
712308,Artem P,5333,5,43,47
759012,sravan,5333,1,32,33
1248775,Hophat Abc,5333,3,19,18
1435475,guidot,5333,2,28,40
1519444,Feng,5333,2,15,9
15427566,mkobuolys,5333,1,16,30
123875,Fred Sobotka,5332,0,24,32
150510,Peter,5332,16,64,102
801860,jjatie,5332,6,36,58
879365,Chris Marshall,5332,10,51,79
1559720,maximkou,5332,1,22,41
1621622,Anand,5332,5,46,59
2621579,Ali Shahzad,5332,7,37,66
2791577,keith,5332,3,25,53
3029171,Burak Ozdemir,5332,3,25,30
3380837,kat1330,5332,7,42,61
59143,Josh,5331,3,21,16
243483,Eric,5331,10,39,47
712759,bruchowski,5331,7,32,46
877570,user64141,5331,6,40,35
1183123,PermanentGuest,5331,3,29,39
1258130,eja,5331,3,24,38
1430492,vusan,5331,4,48,83
2515572,Muruganandham K,5331,5,35,63
2623804,Eric Bishard,5331,7,53,76
2741091,ifly6,5331,3,27,50
2794446,masterdany88,5331,14,68,140
4093378,Indiana Kernick,5331,2,24,56
6248853,Akshansh Thakur,5331,2,22,38
8258942,Nitin Bisht,5331,5,16,26
1625,antik,5330,1,35,47
77174,undefined,5330,11,59,91
140731,Iain Sproat,5330,11,49,69
313522,gorn,5330,7,32,47
705982,kubilay,5330,7,53,66
1818868,Ellioh,5330,3,22,34
2351302,Arunkumar Vasudevan,5330,4,29,41
4283188,Clay Ellis,5330,2,40,47
7133482,Sayuri Mizuguchi,5330,3,29,55
10053052,Tin Nguyen,5330,1,14,33
100398,dewald,5329,9,39,42
118797,Nathan,5329,2,29,28
164017,Mason,5329,4,27,24
413075,Josh Gallagher,5329,2,35,63
452483,Artium,5329,8,43,64
639258,Pramod Karandikar,5329,7,44,72
654071,ted,5329,7,38,65
3803640,YaTaras,5329,1,22,16
4063532,Oussema Aroua,5329,1,26,44
103491,Robin Luiten,5328,3,21,25
124982,JARC,5328,8,40,44
130627,e.tadeu,5328,2,21,21
143732,Rui Vieira,5328,5,45,55
623565,DiligentKarma,5328,1,31,33
4245985,Galivan,5328,14,51,85
47825,Gaurav Dadhania,5327,8,45,63
181947,brian.clear,5327,3,44,63
201614,Lukas,5327,0,28,17
381333,Konstantin Oznobihin,5327,0,25,31
481863,Erhan Bagdemir,5327,6,36,43
878672,Soheil,5327,1,19,21
1274424,koninos,5327,5,32,50
1506850,00__00__00,5327,12,47,100
1920003,Lynob,5327,16,71,127
3742601,QuentR,5327,3,14,12
35250,milianw,5326,2,39,43
155366,netrox,5326,14,50,60
356042,Martin Borthiry,5326,10,43,59
534773,Julien H. - SonarSource Team,5326,1,21,25
580131,Stefano Ortisi,5326,3,35,42
602449,Robert Muehsig,5326,3,32,35
765009,toto2,5326,0,22,24
1183979,Jasmine,5326,16,69,122
1284137,Yedidya Reiss,5326,2,18,19
1344070,keisar,5326,5,29,28
2052730,Sasha Pachev,5326,3,22,20
2394874,Valentin Mercier,5326,4,27,51
2846711,Yoann Quenach de Quivillic,5326,0,28,43
5626568,ℛɑƒ&#230;Ŀᴿᴹᴿ,5326,5,40,60
12935256,marko424,5326,5,22,36
16909,Ludvig A. Norin,5325,7,33,34
64040,Harold,5325,1,20,15
279806,kishkin,5325,1,27,41
414967,user414967,5325,10,41,62
696485,Iskar Jarak,5325,6,40,61
812660,Mark Locklear,5325,1,57,87
876739,xrcwrn,5325,17,71,130
1064316,norbDEV,5325,2,41,29
1139769,MyKuLLSKI,5325,3,22,39
1249131,Viraj Dhamal,5325,10,33,42
1594776,Yash,5325,4,33,67
1904959,lenaten,5325,1,15,9
3316017,Kishan B,5325,1,21,11
5182221,David P. Sanders,5325,1,24,23
8268644,core114,5325,17,109,199
19974,Jason Short,5324,1,31,44
945485,Pavel Bucek,5324,0,29,44
1351167,jAC,5324,6,41,56
1435522,ilyas patanam,5324,2,30,33
6156929,Giedrius Kiršys,5324,2,21,28
7053679,Nihal,5324,7,25,41
9343156,whme,5324,5,17,31
10315269,Myndex,5324,1,14,27
167827,lukemh,5323,7,33,38
193513,kurasa,5323,9,40,54
230632,AP.,5323,7,54,98
231754,Malcolm,5323,11,57,76
235852,Aaron S,5323,4,31,30
288220,Books,5323,5,20,18
751448,mikewied,5323,1,21,33
1040479,Scott Cameron,5323,2,31,34
1772990,Daniel Loureiro,5323,0,39,53
2431702,DanielBarbarian,5323,12,36,45
2558442,hoford,5323,2,23,20
3054411,Serge K.,5323,1,22,27
38249,James Bloomer,5322,2,25,23
153028,Martin,5322,3,19,16
173711,flayn,5322,4,50,70
830142,ngungo,5322,4,32,37
983881,Mohamed_AbdAllah,5322,3,30,47
1438108,manishie,5322,1,21,21
1742659,dfranca,5322,2,35,64
4490400,bkoodaa,5322,9,51,101
5601591,Jack G,5322,2,46,54
6309457,Devsi Odedra,5322,1,24,38
6577664,Joshua,5322,2,32,46
63790,Mark,5321,5,22,10
66722,Martin Dow,5321,5,32,43
239770,Thunderhashy,5321,13,45,49
274757,dagnelies,5321,7,39,57
1448340,Sebastian Boldt,5321,10,53,65
3141231,Qasim,5321,4,32,51
4641116,Eljay,5321,3,18,28
7411885,Cpt.Whale,5321,1,15,17
8644566,Rob Hales,5321,1,24,34
2963,Kai,5320,5,31,36
79685,Afamee,5320,9,40,43
111469,Beatles1692,5320,0,39,68
173542,Michael Johnston,5320,1,31,39
205386,Alex,5320,4,27,36
414285,HHK,5320,1,26,43
485680,TheExit,5320,12,40,50
1612469,Aleks,5320,4,40,71
2166420,rseddon,5320,0,16,13
4166923,Niraj,5320,2,15,19
4869523,Marc T.,5320,1,26,40
4907735,Abdelilah El Aissaoui,5320,2,30,48
91561,Lennie De Villiers,5319,7,32,30
179352,dbmikus,5319,6,33,38
371749,cV2,5319,3,46,53
817493,AZinkey,5319,5,29,46
1174628,Matt Koskela,5319,3,28,30
1273551,suamikim,5319,10,43,81
1413973,Adrian Salazar,5319,0,35,52
1796523,Mouagip,5319,3,39,54
2023697,Liem Vo,5319,2,20,16
2199393,Fractalf,5319,3,24,27
2214831,boycod3,5319,14,60,93
11502612,milanbalazs,5319,5,30,51
16732,Pablo Venturino,5318,5,35,42
134597,NoMoreZealots,5318,8,41,57
211490,Wichert Akkerman,5318,2,26,31
266553,KenD,5318,7,52,89
292042,Doug,5318,0,25,31
1843280,Dan Hunex,5318,2,30,43
4680812,S. Pauk,5318,5,32,45
5117911,Chris Trevarthen,5318,2,17,10
966881,Prajila V P,5317,3,27,37
1033899,Ogulcan Orhan,5317,6,36,49
1160106,Samiron,5317,2,30,56
1176439,Sebastian Starke,5317,3,26,36
1221252,leszek.hanusz,5317,2,43,59
2089340,Matt  Watson,5317,4,32,48
2171120,mirabilos,5317,3,47,74
2446102,Ginden,5317,0,36,73
4332316,Ali Akram,5317,3,33,43
4037,Daisuke Shimamoto,5316,7,33,38
63392,Pankrat,5316,4,32,37
114798,mrt181,5316,8,67,90
256770,Farrukh Najmi,5316,3,38,55
273266,Shinu Thomas,5316,12,61,88
504133,nits.kk,5316,4,37,56
566032,Calum,5316,1,24,27
572180,nguy&#234;n,5316,5,45,45
574590,Analog File,5316,0,22,23
721578,Benjam,5316,3,29,36
813852,Samantha Catania,5316,6,42,73
1304549,Chanaka udaya,5316,4,29,34
1847185,Arman,5316,3,39,36
1939103,MarkD,5316,1,16,22
2129173,Beslinda N.,5316,5,29,33
2958752,Martin Traverso,5316,0,18,25
4582675,mitkosoft,5316,1,14,31
23294,Chris Craft,5315,7,48,63
338723,Piyush,5315,19,51,75
1499877,WOUNDEDStevenJones,5315,6,43,53
1523422,John Severinson,5315,1,17,6
1634969,Uchia Itachi,5315,2,25,26
1740554,Udo Klimaschewski,5315,1,31,44
1852681,cheseaux,5315,0,33,51
2382792,ρss,5315,9,44,73
2392093,kvm006,5315,2,19,24
4482064,Cyrille Corpet,5315,1,17,32
10759,moffdub,5314,3,37,32
72537,stellard,5314,9,42,63
107357,Chris Jones,5314,6,37,29
204682,Maxime ARNSTAMM,5314,11,55,76
318857,fluffy,5314,2,40,68
427334,skram,5314,1,23,26
631199,Brian Bruggeman,5314,3,42,57
1448229,Rey Libutan,5314,10,43,73
2075003,n1000,5314,11,40,65
3845456,DrewJordan,5314,1,28,39
4293532,Mamoun Benghezal,5314,7,31,33
5036997,boot4life,5314,9,32,51
5758711,Valentina Konyukhova,5314,2,30,37
10156,Steve Mitcham,5313,1,30,56
105568,Skrymsli,5313,7,36,38
141177,Donny Kurnia,5313,5,37,53
180424,dotNetkow,5313,5,37,50
386941,Nadeem Khedr,5313,3,31,37
537542,Arjen,5313,4,21,20
667740,Michael McTiernan,5313,2,26,16
736070,Dan,5313,5,34,65
759529,zengsn,5313,1,15,9
1142006,UIAdam,5313,1,29,23
1510701,We are Borg,5313,19,114,241
2353185,Henry,5313,7,24,38
4354550,Cai,5313,3,20,23
4653367,John McClean,5313,1,23,30
5927417,Thomas Lotze,5313,1,18,16
6603195,Marcin Kołodziej,5313,1,11,17
7829826,Daniel Delgado,5313,6,41,54
8093394,Diego Rafael Souza,5313,3,26,64
198728,SUN Jiangong,5312,16,60,77
341491,Geek Num 88,5312,2,23,35
688357,William Xifaras,5312,2,20,21
733152,Mr.Anubis,5312,6,31,44
1080804,ecoe,5312,8,60,81
3558145,Shaishav,5312,2,23,42
3734,jamz,5311,5,25,19
193887,Jeremy,5311,1,32,48
219589,Andrea Pavoni,5311,2,31,44
454023,Jadav Bheda,5311,1,32,30
935073,Bilal Gultekin,5311,3,24,27
1319623,silver,5311,1,20,33
1417500,Spencer Mark,5311,9,30,59
2560923,Vikas Dwivedi,5311,1,22,16
3678363,Reyan Chougle,5311,3,36,63
5089383,JSF,5311,1,14,20
6687274,Masoud Siahkali,5311,1,31,18
53911,vobject,5310,3,32,21
166062,Lari Hotari,5310,1,39,45
190330,arclight,5310,1,24,26
248343,OcuS,5310,3,38,46
403661,Ryan Hayes,5310,4,44,52
620537,gamerson,5310,1,30,46
942774,Hendrik,5310,0,27,58
1321129,Manav Kataria,5310,5,25,26
1499766,Scott Kurz,5310,2,22,48
1715100,Uttam Dutta,5310,4,20,21
2532190,mayersdesign,5310,4,38,49
3298637,sr9yar,5310,5,56,61
3727854,James Draper,5310,5,41,62
115385,detj,5309,6,32,32
120171,mistero,5309,8,30,27
227294,Andreas,5309,0,32,45
845715,yjzhang,5309,3,20,21
2236185,Oren,5309,5,43,68
3115085,Deepu Sasidharan,5309,11,45,99
3792482,phongyewtong,5309,15,58,87
4387039,hchbaw,5309,0,20,16
7422352,Deepak Tatyaji Ahire,5309,4,19,45
9147721,xianshenglu,5309,3,21,38
61679,Cornel Creanga,5308,1,24,28
260841,pixeltocode,5308,12,54,69
274865,Diego Torres,5308,5,26,30
280449,Dallaylaen,5308,0,21,36
443141,chiranjib,5308,8,55,82
1065810,Karim,5308,3,32,35
1280221,Sathya,5308,8,44,66
1829930,Robin Krahl,5308,0,22,32
1977053,fdetsch,5308,3,32,60
2076555,Watchmaker,5308,2,39,38
2204835,vuvu,5308,18,56,89
2288754,bmacnaughton,5308,3,29,37
3632660,Mahesh,5308,2,16,20
3688129,triforceofcourage,5308,2,17,21
7500028,Julio,5308,1,16,45
10004893,Rajneesh,5308,1,9,20
197681,wmorrell,5307,4,31,38
568476,Jason,5307,4,19,12
722475,khusrav,5307,5,30,41
785663,mabi,5307,2,44,80
1114274,Mike Graf,5307,4,47,59
2158495,Bryan Olivier,5307,2,17,19
2270632,Marko S,5307,3,15,11
2487263,raspacorp,5307,11,41,53
3182312,sarin,5307,3,39,65
269194,shxfee,5306,6,32,29
474330,Zennichimaro,5306,7,58,78
1174549,Dawood,5306,5,25,27
1901646,MHOOS,5306,11,43,77
1918059,Daniel Loiterton,5306,5,35,51
3072350,Chris Catignani,5306,19,45,53
3904557,Ryan Pergent,5306,5,42,84
4062451,spacegoing,5306,7,27,45
4638248,Quba,5306,7,35,60
6599478,Avery235,5306,16,56,87
12176280,George Savva,5306,1,9,24
262748,Benny Jobigan,5305,2,33,43
341260,barbushin,5305,5,39,44
405505,zbyszek,5305,1,28,22
837530,Sa&#39;ad,5305,2,19,21
1134885,NovaDenizen,5305,0,17,29
1909378,creimers,5305,4,36,56
2111727,Arin Ghazarian,5305,3,24,22
2381750,Eugeniu Rosca,5305,0,18,47
415038,Mr H,5304,3,40,45
1031051,alchemication,5304,6,24,21
1608226,Nuclearman,5304,2,20,36
4574633,Antoine Dubuis,5304,1,18,32
6799654,Alexey Guseynov,5304,1,22,29
9009196,Jordan Daniels,5304,1,22,29
17791,Tuomas Hietanen,5303,3,39,45
66767,wenbert,5303,9,49,78
67393,Tom Willis,5303,0,24,34
105771,JasonWyatt,5303,1,32,40
151465,Raimondi,5303,0,33,39
258972,j03m,5303,4,48,50
278739,Cedric,5303,11,45,63
376454,Wok,5303,8,46,71
973089,Kevin Holditch,5303,4,21,37
1053562,mikiqex,5303,2,27,23
1073995,Integrating Stuff,5303,2,35,39
1216394,Paulo Rodrigues,5303,7,36,58
3084820,Matt Morgan,5303,4,23,33
3574379,srghma,5303,2,41,60
5156054,Mozahler,5303,6,41,64
42142,RuudKok,5302,2,28,28
58843,Kyle Hayes,5302,8,40,53
101337,Alexander Egger,5302,1,29,42
163977,lfx_cool,5302,2,26,26
185596,Peter Jaric,5302,3,33,42
611605,amustill,5302,0,24,15
822465,PinoyStackOverflower,5302,18,66,134
1090403,Francesco Bonizzi,5302,6,54,89
1116757,Robert,5302,43,68,115
1514572,monners,5302,2,30,47
2057983,Jsdodgers,5302,2,21,37
2172546,t4nhpt,5302,4,35,44
2953017,Zohra Khan,5302,4,27,34
3808675,baywet,5302,4,27,61
3880948,mostafa.elhoushi,5302,1,18,12
869,Jason Gritman,5301,4,31,38
17827,Myto,5301,2,17,4
152879,Ivan Andrus,5301,0,25,32
431937,Dimskiy,5301,13,49,69
468459,bioneuralnet,5301,1,27,30
728407,Ashish Negi,5301,8,54,98
857969,dasfima,5301,3,23,24
1402121,dmo,5301,3,26,28
2125100,AJ112,5301,7,46,61
4133590,Shamseer K,5301,2,29,46
6019563,Sachin Gupta,5301,3,18,32
6121044,Andreas,5301,3,19,42
10749567,Ola Str&#246;m,5301,6,30,49
14015737,buddemat,5301,16,34,60
153639,AME,5300,24,72,82
235960,Veeti,5300,3,33,37
405018,rapadura,5300,8,41,58
507606,JaredC,5300,1,22,47
979169,M.Othman,5300,3,37,40
1257965,ivvi,5300,5,37,56
1302259,Du D.,5300,2,30,35
1525238,Ayberk &#214;zg&#252;r,5300,4,40,64
1610630,Marie,5300,1,15,6
3798657,therealneil,5300,1,34,46
114623,Pascal Bourque,5299,3,31,49
129376,Yana D. Nugraha,5299,10,46,59
186457,Vitaliy Liptchinsky,5299,2,20,25
243444,Jake Coxon,5299,1,26,15
249259,Michael Ridgway,5299,1,18,6
498253,Tom,5299,2,32,45
557944,Earl Larson,5299,6,29,29
1321848,Bonzo,5299,1,20,27
1382234,Kliver Max,5299,24,101,157
1690848,Ilija Dimov,5299,7,38,43
2969631,Jamboree,5299,2,18,36
3752143,Mitul Marsoniya,5299,4,35,57
4270557,Shugar,5299,1,11,9
12096,Andrew Burgess,5298,5,33,37
21240,Prody,5298,6,47,62
21804,pixel,5298,8,37,33
28408,Benry,5298,1,26,25
106420,Andrew Noyes,5298,1,19,14
135778,WickyNilliams,5298,2,32,43
167815,Dave James Miller,5298,3,23,19
322603,flohei,5298,10,37,61
508518,DG3,5298,17,52,62
662530,kashyap,5298,3,17,11
904554,Purple Dragon,5298,6,35,37
1023562,Ivan Jovović,5298,4,32,57
1767270,KJ3,5298,4,36,54
2145097,Slavik N,5298,0,19,25
2290847,Arjun Mathew Dan,5298,1,17,27
2831854,jmulho,5298,1,14,2
5376635,qoomon,5298,1,24,31
136391,Martin,5297,11,46,60
193748,barkmadley,5297,1,30,31
296564,defoo,5297,11,35,39
309240,Misiur,5297,8,41,55
399523,Reily Bourne,5297,9,33,44
503377,Elliot Cameron,5297,2,30,36
579688,Domnic,5297,8,28,27
634146,ashkufaraz,5297,7,53,85
1189164,Dave Kerr,5297,2,32,31
3579786,Jiyeh,5297,2,32,33
4745612,Michi,5297,7,37,62
161525,Jon Hadley,5296,8,42,65
172218,j b,5296,5,44,64
895324,Martin Stolz,5296,3,22,19
1157106,tanaydin,5296,0,30,49
1185455,krl,5296,4,40,54
1343979,Bass,5296,2,40,92
1982051,Chris Klingler,5296,2,39,43
6049604,Mohit Verma,5296,2,13,28
21963,sef,5295,6,26,23
76778,Fgblanch,5295,9,38,51
255239,bucabay,5295,2,27,37
398575,Rafe,5295,3,24,26
1026567,skeryl,5295,4,28,28
1034797,mmann1123,5295,7,43,50
1119473,Gondy,5295,4,43,47
1376277,Rahul Gupta,5295,9,37,70
99189,Jeremy Huiskamp,5294,5,27,19
393809,narancs,5294,4,42,60
605977,verec,5294,5,34,40
659732,Joe Wicentowski,5294,0,17,27
757293,Vincent Hiribarren,5294,2,45,67
767664,Pedro77,5294,7,66,93
1093890,Yanhao,5294,1,24,15
1460905,Flo Schild,5294,4,44,56
2744722,Bryan Dellinger,5294,10,39,89
2876105,JasonK,5294,9,35,62
3140992,citynorman,5294,4,46,41
5629339,filippo,5294,4,23,47
5752737,geco17,5294,4,24,43
79339,Chaitanya,5293,8,38,61
278966,Jeremy Bell,5293,7,44,63
413744,mistertim,5293,4,21,27
459919,EddieV223,5293,11,39,39
1047269,Johanna,5293,1,26,39
1772171,Dawid Karabin,5293,1,25,32
2677745,neel,5293,12,49,67
6480658,jamheadart,5293,6,35,83
8166701,Joshua Wade,5293,3,26,47
12975,Grank,5292,8,36,36
206877,kevoroid,5292,5,37,44
1045364,Learner,5292,1,28,38
1065738,Amit Thawait,5292,2,35,26
1080425,Hosar,5292,4,29,39
1174481,Sdedelbrock,5292,1,20,13
1842159,Cichy,5292,5,26,30
2196599,Cyril Beschi,5292,1,16,5
21692,danijels,5291,4,29,37
33112,Nathanial Woolls,5291,0,27,32
44355,david a.,5291,0,24,25
62459,newgre,5291,4,32,42
209566,Sam Dark,5291,1,36,52
250798,Tim Yates,5291,2,32,29
252289,msfanboy,5291,14,73,120
770230,Dan Bechard,5291,3,37,51
779348,Sap,5291,8,61,101
852325,jeremyh,5291,3,24,19
942296,Arvind Bhardwaj,5291,5,37,49
1158769,MoonLite,5291,2,25,13
1847419,fnl,5291,4,29,32
1993681,Lorentz Vedeler,5291,2,31,41
3791358,Gust van de Wal,5291,1,26,51
8603832,MJM,5291,5,31,54
145364,Jim Davis,5290,1,28,23
173473,foz,5290,2,25,15
257314,Skoota,5290,9,54,75
437456,DMac the Destroyer,5290,7,38,58
789780,Jerrad,5290,1,19,23
810901,galchen,5290,3,31,44
1179828,Jason Fox,5290,1,17,35
1254882,devanand,5290,2,21,19
1390726,tez,5290,14,49,71
1452758,Womble,5290,2,33,49
1679775,Thangamani  Palanisamy,5290,4,35,39
1991609,Holly,5290,1,26,27
2327831,this,5290,1,23,52
2482283,andrewchan2022,5290,0,50,51
38791,Maurice Flanagan,5289,3,33,39
130614,Erik Anderson,5289,3,32,31
192440,aBetterGamer,5289,2,22,20
630189,Mark Pegasov,5289,9,28,31
1042926,RATHI,5289,9,43,48
1205647,Aragorn,5289,5,27,40
2556407,nio,5289,2,25,36
3200554,mlucy,5289,1,19,21
